schooldbn,address,borough,zip,house_number,street_name,latitude,longitude,xCoordinate,yCoordinate,communityDistrict
17KBOF,"671-675 PROSPECT PLACE, BROOKLYN, NY 11216",brooklyn,11216,671-675,PROSPECT PLACE,40.674695,-73.954594,0996845,0185089,308
17KBOI,"3316-18 CHURCH AVENUE, BROOKLYN, NY 11203",brooklyn,11203,3316-18,CHURCH AVENUE,40.650957,-73.946419,0999118,0176442,317
17KBSI,"813 STERLING PLACE, BROOKLYN, NY 11216",brooklyn,11216,813,STERLING PLACE,40.672613,-73.95161,0997673,0184331,308
17KBSP,"771 CROWN STREET, BROOKLYN, NY 11213",brooklyn,11213,771,CROWN STREET,40.665277,-73.932147,1003074,0181662,309
17KBVL,"1150 CARROLL STREET, BROOKLYN, NY 11225",brooklyn,11225,1150,CARROLL STREET,40.667253,-73.952195,0997512,0182378,309
17KBWE,"1181 EAST NEW YORK AVENUE, BROOKLYN, NY 11212",brooklyn,11212,1181,EAST NEW YORK AVENUE,40.666902,-73.923221,1005550,0182256,308
17KBXS,"775 ROGERS AVENUE, BROOKLYN, NY 11226",brooklyn,11226,775,ROGERS AVENUE,40.652038,-73.952606,0997401,0176835,317
17KCHJ,"211 KINGSTON AVENUE, BROOKLYN, NY 11213",brooklyn,11213,211,KINGSTON AVENUE,40.672691,-73.941873,1000374,0184361,308
17KCIA,"1173 EASTERN PARKWAY, BROOKLYN, NY 11213",brooklyn,11213,1173,EASTERN PARKWAY,40.668723,-73.92957,1003788,0182918,308
17KCIN,"21 LINCOLN ROAD, BROOKLYN, NY 11225",brooklyn,11225,21,LINCOLN ROAD,40.660644,-73.962176,0994744,0179969,309
17KCIO,"1113 CHURCH AVENUE, BROOKLYN, NY 11218",brooklyn,11218,1113,CHURCH AVENUE,40.647079,-73.969106,0992823,0175026,314
17KCJC,"2217 CATON AVENUE, BROOKLYN, NY 11226",brooklyn,11226,2217,CATON AVENUE,40.652781,-73.956775,0996244,0177105,314
17KCJO,"83 MARLBOROUGH ROAD, BROOKLYN, NY 11226",brooklyn,11226,83,MARLBOROUGH ROAD,40.647986,-73.965697,0993769,0175357,314
17KCME,"250 UTICA AVENUE, BROOKLYN, NY 11213",brooklyn,11213,250,UTICA AVENUE,40.670102,-73.931011,1003388,0183420,308
17KCOJ,"3212 CHURCH AVENUE, BROOKLYN, NY 11226",brooklyn,11226,3212,CHURCH AVENUE,40.650903,-73.947424,0998839,0176422,317
17KCOS,"1621 CHURCH AVENUE, BROOKLYN, NY 11226",brooklyn,11226,1621,CHURCH AVENUE,40.648834,-73.964637,0994063,0175666,314
17KCPM,"1967 BEDFORD AVENUE, BROOKLYN, NY 11225",brooklyn,11225,1967,BEDFORD AVENUE,40.65695,-73.956491,0996322,0178624,309
17KDVU,"196 ALBANY AVENUE, BROOKLYN, NY 11213",brooklyn,11213,196,ALBANY AVENUE,40.67388,-73.938974,1001178,0184795,308
17KDWC,"72 CLARKSON AVENUE, BROOKLYN, NY 11226",brooklyn,11226,72,CLARKSON AVENUE,40.654964,-73.957555,0996027,0177900,314
17KDWW,"823 CLASSON AVENUE, BROOKLYN, NY 11238",brooklyn,11238,823,CLASSON AVENUE,40.672608,-73.960886,0995100,0184328,308
17KDXV,"742 NOSTRAND AVENUE, BROOKLYN, NY 11216",brooklyn,11216,742,NOSTRAND AVENUE,40.673186,-73.950197,0998065,0184540,308
17KDYG,"2713 CHURCH AVE., BROOKLYN, NY 11226",brooklyn,11226,2713,CHURCH AVE.,40.650696,-73.952001,0997569,0176346,317
17KECX,"228 BUSHWICK AVENUE, BROOKLYN, NY 11206",brooklyn,11206,228,BUSHWICK AVENUE,40.70796,-73.939895,1000914,0197211,301
18F130,"1126 E 83RD ST, BROOKLYN, NY 11236",brooklyn,11236,1126,E 83RD ST,40.633093,-73.90682,1010113,0169943,318
18F136,"1035 CLARKSON AVE, BROOKLYN, NY 11212",brooklyn,11212,1035,CLARKSON AVE,40.658838,-73.923648,1005434,0179318,317
18F155,"1368 ROCKAWAY PKWY, BROOKLYN, NY 11236",brooklyn,11236,1368,ROCKAWAY PKWY,40.646365,-73.903699,1010974,0174779,318
18F259,"898 E 95TH ST, BROOKLYN, NY 11236",brooklyn,11236,898,E 95TH ST,40.647628,-73.907985,1009784,0175238,318
18F262,"155 E 42ND ST, BROOKLYN, NY 11203",brooklyn,11203,155,E 42ND ST,40.652125,-73.93815,1001412,0176869,317
18F344,"425 E 96TH ST, BROOKLYN, NY 11212",brooklyn,11212,425,E 96TH ST,40.657066,-73.916957,1007291,0178674,317
18F375,"4409 CLARENDON RD, BROOKLYN, NY 11203",brooklyn,11203,4409,CLARENDON RD,40.644097,-73.935181,1002238,0173945,317
18F418,"28 E 58TH ST, BROOKLYN, NY 11203",brooklyn,11203,28,E 58TH ST,40.654819,-73.922968,1005624,0177854,317
18F453,"916 E 81ST ST, BROOKLYN, NY 11236",brooklyn,11236,916,E 81ST ST,40.635631,-73.912105,1008645,0170866,318
18F534,"8910 GLENWOOD RD, BROOKLYN, NY 11236",brooklyn,11236,8910,GLENWOOD RD,40.641337,-73.908228,1009719,0172946,318
18F539,"68 PAERDEGAT 2ND ST, BROOKLYN, NY 11236",brooklyn,11236,68,PAERDEGAT 2ND ST,40.632899,-73.911259,1008881,0169871,318
18F552,"756 E 86TH ST, BROOKLYN, NY 11236",brooklyn,11236,756,E 86TH ST,40.639321,-73.909975,1009235,0172211,318
18F628,"43 E 57TH ST, BROOKLYN, NY 11203",brooklyn,11203,43,E 57TH ST,40.655155,-73.923941,1005354,0177976,317
18F640,"1366 E 94TH ST, BROOKLYN, NY 11236",brooklyn,11236,1366,E 94TH ST,40.638074,-73.898573,1012400,0171760,318
18F650,"666 E 91ST ST, BROOKLYN, NY 11236",brooklyn,11236,666,E 91ST ST,40.650739,-73.91636,1007459,0176369,317
18F704,"1115 E 83RD ST, BROOKLYN, NY 11236",brooklyn,11236,1115,E 83RD ST,40.633242,-73.906957,1010075,0169997,318
18F740,"669 ROCKAWAY PKWY, BROOKLYN, NY 11236",brooklyn,11236,669,ROCKAWAY PKWY,40.652752,-73.910782,1009006,0177104,317
18F741,"758 E 89TH ST, BROOKLYN, NY 11236",brooklyn,11236,758,E 89TH ST,40.640697,-73.907822,1009832,0172713,318
18F770,"450 ROCKAWAY PKWY, BROOKLYN, NY 11212",brooklyn,11212,450,ROCKAWAY PKWY,40.657238,-73.915811,1007609,0178737,317
18F797,"971 UTICA AVE, BROOKLYN, NY 11203",brooklyn,11203,971,UTICA AVE,40.649236,-73.930102,1003646,0175818,317
18F851,"741 TROY AVE, BROOKLYN, NY 11203",brooklyn,11203,741,TROY AVE,40.655327,-73.936576,1001848,0178036,317
18F871,"191 E 91ST ST, BROOKLYN, NY 11212",brooklyn,11212,191,E 91ST ST,40.660177,-73.926854,1004544,0179805,317
18F896,"4411 CHURCH AVE, BROOKLYN, NY 11203",brooklyn,11203,4411,CHURCH AVE,40.651487,-73.935964,1002019,0176637,317
18F955,"630 E 57TH ST, BROOKLYN, NY 11234",brooklyn,11234,630,E 57TH ST,40.637513,-73.922083,1005875,0171549,318
18G019,"333 E 92ND ST, BROOKLYN, NY 11212",brooklyn,11212,333,E 92ND ST,40.657721,-73.922885,1005646,0178911,317
18G077,"104-21 AVE L, BROOKLYN, NY 11236",brooklyn,11236,104-21,AVE L,40.642279,-73.889731,1014852,0173295,318
18G084,"908 LINDEN BLVD, BROOKLYN, NY 11203",brooklyn,11203,908,LINDEN BLVD,40.654194,-73.92418,1005288,0177626,317
18G122,"574 E 91ST ST, BROOKLYN, NY 11236",brooklyn,11236,574,E 91ST ST,40.652538,-73.918365,1006902,0177024,317
18G143,"9522 AVE K, BROOKLYN, NY 11236",brooklyn,11236,9522,AVE K,40.639454,-73.898405,1012446,0172263,318
18G198,"1567 E 94TH ST, BROOKLYN, NY 11236",brooklyn,11236,1567,E 94TH ST,40.634202,-73.894237,1013605,0170351,318
18G290,"105-48 AVE K, BROOKLYN, NY 11236",brooklyn,11236,105-48,AVE K,40.644922,-73.889968,1014785,0174258,318
18G307,"165 E 58TH ST, BROOKLYN, NY 11203",brooklyn,11203,165,E 58TH ST,40.651083,-73.922565,1005737,0176493,317
18G326,"634 E 82ND ST, BROOKLYN, NY 11236",brooklyn,11236,634,E 82ND ST,40.639075,-73.91471,1007921,0172120,318
18G370,"544 SCHENECTADY AVE, BROOKLYN, NY 11203",brooklyn,11203,544,SCHENECTADY AVE,40.660069,-73.934207,1002504,0179764,309
18G371,"105-48 AVE K, BROOKLYN, NY 11236",brooklyn,11236,105-48,AVE K,40.644922,-73.889968,1014785,0174258,318
18G431,"1241 REMSEN AVE, BROOKLYN, NY 11236",brooklyn,11236,1241,REMSEN AVE,40.639542,-73.905186,1010564,0172293,318
18G507,"1160 REMSEN AVE, BROOKLYN, NY 11236",brooklyn,11236,1160,REMSEN AVE,40.641147,-73.907003,1010059,0172877,318
18G564,"1415 E 99TH ST, BROOKLYN, NY 11236",brooklyn,11236,1415,E 99TH ST,40.636133,-73.889489,1014922,0171056,318
18G704,"817 E 49 STREET, BROOKLYN, NY 11222",brooklyn,11222,817,E 49 STREET,40.641295,-73.930266,1003603,0172925,317
18G720,"689 ROCKAWAY PARKWAY, BROOKLYN, NY 11222",brooklyn,11222,689,ROCKAWAY PARKWAY,40.65248,-73.910483,1009089,0177005,317
18G780,"225 E 54TH ST, BROOKLYN, NY 11203",brooklyn,11203,225,E 54TH ST,40.653296,-73.926631,1004608,0177298,317
18G781,"630 E 57TH ST , BROOKLYN, NY 11234",brooklyn,11234,630,E 57TH ST,40.637513,-73.922083,1005875,0171549,318
18G782,"755 E 87TH ST, BROOKLYN, NY 11236",brooklyn,11236,755,E 87TH ST,40.639389,-73.908796,1009562,0172236,318
18G796,"1011 E 92ND ST, BROOKLYN, NY 11236",brooklyn,11236,1011,E 92ND ST,40.644296,-73.908332,1009689,0174024,318
18G824,"8802 AVE M, BROOKLYN, NY 11236",brooklyn,11236,8802,AVE M,40.632794,-73.900036,1011996,0169836,318
18G867,"956 E 105TH ST, BROOKLYN, NY 11236",brooklyn,11236,956,E 105TH ST,40.646518,-73.893572,1013784,0174838,318
18G868,"1316 E 87TH ST, BROOKLYN, NY 11236",brooklyn,11236,1316,E 87TH ST,40.631776,-73.900347,1011910,0169465,318
18G873,"635 E 53RD ST, BROOKLYN, NY 11203",brooklyn,11203,635,E 53RD ST,40.643793,-73.926591,1004622,0173836,317
18G907,"101-02 AVE K, BROOKLYN, NY 11236",brooklyn,11236,101-02,AVE K,40.642412,-73.893838,1013712,0173342,318
18G918,"8904 AVE A, BROOKLYN, NY 11236",brooklyn,11236,8904,AVE A,40.650743,-73.918763,1006792,0176370,317
18G920,"9601 FARRAGUT RD, BROOKLYN, NY 11236",brooklyn,11236,9601,FARRAGUT RD,40.646198,-73.904665,1010706,0174718,318
18G921,"544 SCHENECTADY AVENUE, BROOKLYN, NY 11203",brooklyn,11203,544,SCHENECTADY AVENUE,40.660069,-73.934207,1002504,0179764,309
18H010,"8505 AVE N, BROOKLYN, NY 11236",brooklyn,11236,8505,AVE N,40.629781,-73.900387,1011900,0168738,318
18K066,"845 EAST 96 STREET, BROOKLYN, NY 11236",brooklyn,11236,845,EAST 96 STREET,40.64883,-73.907774,1009842,0175676,318
18K114,"1077 REMSEN AVENUE, BROOKLYN, NY 11236",brooklyn,11236,1077,REMSEN AVENUE,40.642545,-73.908529,1009635,0173386,318
18K115,"1500 EAST 92 STREET, BROOKLYN, NY 11236",brooklyn,11236,1500,EAST 92 STREET,40.635015,-73.897262,1012765,0170646,318
18K135,"684 LINDEN BOULEVARD, BROOKLYN, NY 11203",brooklyn,11203,684,LINDEN BOULEVARD,40.65364,-73.933114,1002809,0177422,317
18K208,"4801 AVENUE D, BROOKLYN, NY 11203",brooklyn,11203,4801,AVENUE D,40.642031,-73.931151,1003357,0173193,317
18K219,"1060 CLARKSON AVENUE, BROOKLYN, NY 11212",brooklyn,11212,1060,CLARKSON AVENUE,40.659288,-73.922919,1005636,0179482,317
18K233,"9301 AVENUE B, BROOKLYN, NY 11236",brooklyn,11236,9301,AVENUE B,40.651022,-73.91402,1008108,0176473,317
18K235,"525 Lenox Road, Brooklyn, NY 11203",brooklyn,11203,525,Lenox Road,40.654704,-73.941089,1000596,0177808,317
18K244,"5404 TILDEN AVENUE, BROOKLYN, NY 11203",brooklyn,11203,5404,TILDEN AVENUE,40.648423,-73.925948,1004799,0175523,317
18K268,"133 EAST 53 STREET, BROOKLYN, NY 11203",brooklyn,11203,133,EAST 53 STREET,40.657131,-73.928018,1004222,0178695,317
18K272,"101-24 SEAVIEW AVENUE, BROOKLYN, NY 11236",brooklyn,11236,101-24,SEAVIEW AVENUE,40.635916,-73.886412,1015776,0170978,318
18K276,"1070 EAST 83 STREET, BROOKLYN, NY 11236",brooklyn,11236,1070,EAST 83 STREET,40.634085,-73.907925,1009806,0170304,318
18K279,"1070 EAST 104 STREET, BROOKLYN, NY 11236",brooklyn,11236,1070,EAST 104 STREET,40.644203,-73.892264,1014148,0173995,318
18KABP,"661 LINDEN BOULEVARD, BROOKLYN, NY 11203",brooklyn,11203,661,LINDEN BOULEVARD,40.653599,-73.93403,1002555,0177407,317
18KAKD,"1696 CANARSIE ROAD, BROOKLYN, NY 11236",brooklyn,11236,1696,CANARSIE ROAD,40.631875,-73.891337,1014411,0169504,318
18KAKU,"4410 AVENUE D, BROOKLYN, NY 11203",brooklyn,11203,4410,AVENUE D,40.641786,-73.934924,1002310,0173103,317
18KAVQ,"9502 SEAVIEW AVENUE, BROOKLYN, NY 11236",brooklyn,11236,9502,SEAVIEW AVENUE,40.632808,-73.89122,1014443,0169844,318
18KBBO,"9718 FLATLAND AVENUE, BROOKLYN, NY 11236",brooklyn,11236,9718,FLATLAND AVENUE,40.643812,-73.900416,1011886,0173850,318
18KBBY,"779 EAST 49TH STREET, BROOKLYN, NY 11203",brooklyn,11203,779,EAST 49TH STREET,40.64264,-73.930408,1003563,0173415,317
18KBDN,"1102 EAST 92ND STREET, BROOKLYN, NY 11236",brooklyn,11236,1102,EAST 92ND STREET,40.6424,-73.906147,1010296,0173334,318
18KBGP,"4718 FARRAGUT ROAD, BROOKLYN, NY 11203",brooklyn,11203,4718,FARRAGUT ROAD,40.637305,-73.931174,1003352,0171471,317
18KBON,"440 LENOX ROAD, BROOKLYN, NY 11203",brooklyn,11203,440,LENOX ROAD,40.6545,-73.944495,0999651,0177733,317
18KBOP,"1112 WINTHROP STREET, BROOKLYN, NY 11212",brooklyn,11212,1112,WINTHROP STREET,40.662008,-73.923061,1005596,0180473,317
18KBOQ,"407 EAST 53RD STREET, BROOKLYN, NY 11203",brooklyn,11203,407,EAST 53RD STREET,40.64967,-73.927219,1004446,0175977,317
18KBOT,"3924 CHURCH AVENUE, BROOKLYN, NY 11203",brooklyn,11203,3924,CHURCH AVENUE,40.651237,-73.94066,1000716,0176545,317
18KBOW,"141 EAST 40 STREET, BROOKLYN, NY 11203",brooklyn,11203,141,EAST 40 STREET,40.65228,-73.940122,1000865,0176925,317
18KBPB,"717 EAST 105 STREET, BROOKLYN, NY 11236",brooklyn,11236,717,EAST 105 STREET,40.648672,-73.895937,1013127,0175622,318
18KBPI,"715 EAST 105TH STREET, BROOKLYN, NY 11236",brooklyn,11236,715,EAST 105TH STREET,40.648732,-73.896005,1013108,0175644,318
18KBRN,"6002 FARRAGUT ROAD, BROOKLYN, NY 11236",brooklyn,11236,6002,FARRAGUT ROAD,40.637519,-73.919057,1006715,0171552,318
18KCIC,"8413 AVENUE K, BROOKLYN, NY 11236",brooklyn,11236,8413,AVENUE K,40.634314,-73.906386,1010233,0170388,318
18KCJF,"8801 GLENWOOD ROAD, BROOKLYN, NY 11236",brooklyn,11236,8801,GLENWOOD ROAD,40.640846,-73.909018,1009500,0172767,318
18KCLE,"1080 UTICA AVENUE, BROOKLYN, NY 11203",brooklyn,11203,1080,UTICA AVENUE,40.64671,-73.929856,1003715,0174898,317
18KCLF,"900 LENOX ROAD, BROOKLYN, NY 11203",brooklyn,11203,900,LENOX ROAD,40.655612,-73.926153,1004740,0178142,317
18KCML,"3922 CHURCH AVENUE, BROOKLYN, NY 11203",brooklyn,11203,3922,CHURCH AVENUE,40.651237,-73.94067,1000713,0176545,317
18KCNE,"4105 CHURCH AVENUE, BROOKLYN, NY 11203",brooklyn,11203,4105,CHURCH AVENUE,40.651343,-73.938879,1001210,0176584,317
18KCNT,"10315 FARRAGUT ROAD, BROOKLYN, NY 11236",brooklyn,11236,10315,FARRAGUT ROAD,40.649668,-73.89929,1012196,0175984,318
18KCRT,"10510 FLATLANDS AVENUE, BROOKLYN, NY 11236",brooklyn,11236,10510,FLATLANDS AVENUE,40.647622,-73.894522,1013520,0175240,318
18KDVD,"561 UTICA AVENUE, BROOKLYN, NY 11203",brooklyn,11203,561,UTICA AVENUE,40.659691,-73.93122,1003333,0179627,317
18KDVX,"5566 KINGS HIGHWAY, BROOKLYN, NY 11203",brooklyn,11203,5566,KINGS HIGHWAY,40.648112,-73.924338,1005246,0175410,317
18KDXX,"10557 AVENUE L, BROOKLYN, NY 11236",brooklyn,11236,10557,AVENUE L,40.643372,-73.888039,1015321,0173694,318
18KDYH,"293 EAST 53 STREET, BROOKLYN, NY 11203",brooklyn,11203,293,EAST 53 STREET,40.652981,-73.927576,1004346,0177183,317
19F017,"208 BARBEY ST, BROOKLYN, NY 11207",brooklyn,11207,208,BARBEY ST,40.67799,-73.888871,1015074,0186306,305
19F018,"790 ELDERT LN, BROOKLYN, NY 11208",brooklyn,11208,790,ELDERT LN,40.670554,-73.863105,1022225,0183607,305
19F075,"178 RICHMOND ST, BROOKLYN, NY 11208",brooklyn,11208,178,RICHMOND ST,40.683179,-73.876824,1018413,0188201,305
19F125,"456 HEGEMAN AVE, BROOKLYN, NY 11207",brooklyn,11207,456,HEGEMAN AVE,40.658661,-73.894577,1013500,0179262,305
19F171,"105-32 75TH ST, BROOKLYN, NY 11208",brooklyn,11208,105-32,75TH ST,40.678099,-73.862091,1022502,0186356,305
19F172,"569 ESSEX ST, BROOKLYN, NY 11208",brooklyn,11208,569,ESSEX ST,40.669591,-73.880598,1017373,0183249,305
19F189,"167 ARLINGTON AVE, BROOKLYN, NY 11207",brooklyn,11207,167,ARLINGTON AVE,40.680263,-73.888658,1015132,0187134,305
19F232,"2221 PITKIN AVE, BROOKLYN, NY 11207",brooklyn,11207,2221,PITKIN AVE,40.672664,-73.890708,1014567,0184365,305
19F304,"165 RICHMOND ST, BROOKLYN, NY 11208",brooklyn,11208,165,RICHMOND ST,40.683413,-73.876859,1018403,0188286,305
19F331,"546 JAMAICA AVE, BROOKLYN, NY 11208",brooklyn,11208,546,JAMAICA AVE,40.684795,-73.883401,1016588,0188787,305
19F333,"610 PENNSYLVANIA AVE, BROOKLYN, NY 11207",brooklyn,11207,610,PENNSYLVANIA AVE,40.66241,-73.89345,1013811,0180628,305
19F334,"46 ELTON ST, BROOKLYN, NY 11208",brooklyn,11208,46,ELTON ST,40.682367,-73.885302,1016062,0187902,305
19F343,"686 DREW ST, BROOKLYN, NY 11208",brooklyn,11208,686,DREW ST,40.673246,-73.861845,1022573,0184588,305
19F442,"250 WORTMAN AVE, BROOKLYN, NY 11207",brooklyn,11207,250,WORTMAN AVE,40.657364,-73.88399,1016438,0178793,305
19F450,"321 BERRIMAN ST, BROOKLYN, NY 11208",brooklyn,11208,321,BERRIMAN ST,40.670723,-73.878992,1017818,0183662,305
19F500,"757 GEORGIA AVE, BROOKLYN, NY 11207",brooklyn,11207,757,GEORGIA AVE,40.658517,-73.892739,1014010,0179210,305
19F617,"164 MONTAUK AVE, BROOKLYN, NY 11208",brooklyn,11208,164,MONTAUK AVE,40.675273,-73.878237,1018025,0185320,305
19F660,"354 EUCLID AVE, BROOKLYN, NY 11208",brooklyn,11208,354,EUCLID AVE,40.679385,-73.873157,1019432,0186820,305
19F681,"34 NORWOOD AVE, BROOKLYN, NY 11208",brooklyn,11208,34,NORWOOD AVE,40.68548,-73.880083,1017508,0189038,305
19F697,"680 DREW ST, BROOKLYN, NY 11208",brooklyn,11208,680,DREW ST,40.673342,-73.861867,1022567,0184623,305
19F698,"692 DREW ST, BROOKLYN, NY 11208",brooklyn,11208,692,DREW ST,40.673149,-73.86182,1022580,0184553,305
19F723,"69 NORWOOD AVE, BROOKLYN, NY 11208",brooklyn,11208,69,NORWOOD AVE,40.684451,-73.879807,1017585,0188663,305
19F728,"569 VERMONT ST, BROOKLYN, NY 11207",brooklyn,11207,569,VERMONT ST,40.665491,-73.892237,1014146,0181751,305
19F736,"574 RIVERDALE AVE, BROOKLYN, NY 11207",brooklyn,11207,574,RIVERDALE AVE,40.663042,-73.894822,1013430,0180858,305
19F757,"788 CLEVELAND ST, BROOKLYN, NY 11208",brooklyn,11208,788,CLEVELAND ST,40.665269,-73.881608,1017095,0181674,305
19F771,"634 CLEVELAND ST, BROOKLYN, NY 11208",brooklyn,11208,634,CLEVELAND ST,40.668888,-73.883014,1016703,0182992,305
19F787,"457 WYONA ST, BROOKLYN, NY 11207",brooklyn,11207,457,WYONA ST,40.667431,-73.891784,1014271,0182458,305
19F803,"1005 CLEVELAND ST, BROOKLYN, NY 11208",brooklyn,11208,1005,CLEVELAND ST,40.660369,-73.877958,1018110,0179890,305
19F815,"422 JEROME ST, BROOKLYN, NY 11207",brooklyn,11207,422,JEROME ST,40.671403,-73.886265,1015800,0183907,305
19F910,"595 RIDGEWOOD AVE, BROOKLYN, NY 11208",brooklyn,11208,595,RIDGEWOOD AVE,40.686781,-73.867251,1021066,0189517,305
19F929,"383 ELDERT LN, BROOKLYN, NY 11208",brooklyn,11208,383,ELDERT LN,40.681534,-73.865928,1021436,0187606,305
19F947,"493 SCHENCK AVE, BROOKLYN, NY 11207",brooklyn,11207,493,SCHENCK AVE,40.668437,-73.887341,1015503,0182826,305
19G098,"144 DOSCHER ST, BROOKLYN, NY 11208",brooklyn,11208,144,DOSCHER ST,40.673408,-73.872213,1019697,0184643,305
19G173,"760 ELDERT LN, BROOKLYN, NY 11208",brooklyn,11208,760,ELDERT LN,40.671721,-73.863391,1022145,0184032,305
19G177,"199 CLEVELAND ST, BROOKLYN, NY 11208",brooklyn,11208,199,CLEVELAND ST,40.680285,-73.885706,1015951,0187143,305
19G207,"307 PENNSYLVANIA AVE, BROOKLYN, NY 11207",brooklyn,11207,307,PENNSYLVANIA AVE,40.670001,-73.895373,1013274,0183393,305
19G213,"128 MILLER AVE, BROOKLYN, NY 11207",brooklyn,11207,128,MILLER AVE,40.678378,-73.892714,1014008,0186446,305
19G214,"57 MILFORD ST, BROOKLYN, NY 11208",brooklyn,11208,57,MILFORD ST,40.678333,-73.878023,1018083,0186435,305
19G229,"390 NEW LOTS AVE, BROOKLYN, NY 11207",brooklyn,11207,390,NEW LOTS AVE,40.661956,-73.892809,1013989,0180463,305
19G271,"15 RICHMOND ST, BROOKLYN, NY 11208",brooklyn,11208,15,RICHMOND ST,40.686979,-73.877747,1018155,0189585,305
19G286,"186 SUNNYSIDE AVE, BROOKLYN, NY 11207",brooklyn,11207,186,SUNNYSIDE AVE,40.68226,-73.890743,1014553,0187861,305
19G328,"740 ALABAMA AVE, BROOKLYN, NY 11207",brooklyn,11207,740,ALABAMA AVE,40.658265,-73.893658,1013755,0179118,305
19G335,"442 LOGAN ST, BROOKLYN, NY 11208",brooklyn,11208,442,LOGAN ST,40.675403,-73.876355,1018547,0185368,305
19G351,"901 DREW ST, BROOKLYN, NY 11208",brooklyn,11208,901,DREW ST,40.667414,-73.860358,1022989,0182464,305
19G355,"681 AUTUMN AVE, BROOKLYN, NY 11208",brooklyn,11208,681,AUTUMN AVE,40.672052,-73.867255,1021073,0184151,305
19G356,"442 SHEPHERD AVE, BROOKLYN, NY 11208",brooklyn,11208,442,SHEPHERD AVE,40.673623,-73.880688,1017346,0184718,305
19G365,"809 VANSINDEREN AVE, BROOKLYN, NY 11207",brooklyn,11207,809,VANSINDEREN AVE,40.656571,-73.898552,1012398,0178499,305
19G387,"765 LINCOLN AVE, BROOKLYN, NY 11208",brooklyn,11208,765,LINCOLN AVE,40.670242,-73.865842,1021466,0183492,305
19G407,"153 CLEVELAND ST, BROOKLYN, NY 11208",brooklyn,11208,153,CLEVELAND ST,40.681528,-73.886024,1015862,0187596,305
19G440,"558 WYONA ST, BROOKLYN, NY 11207",brooklyn,11207,558,WYONA ST,40.664724,-73.89111,1014459,0181472,305
19G502,"368 JEROME ST, BROOKLYN, NY 11207",brooklyn,11207,368,JEROME ST,40.67271,-73.886602,1015706,0184383,305
19G504,"438 JAMAICA AVE, BROOKLYN, NY 11207",brooklyn,11207,438,JAMAICA AVE,40.683244,-73.88671,1015671,0188221,305
19G506,"958 LIBERTY AVE, BROOKLYN, NY 11208",brooklyn,11208,958,LIBERTY AVE,40.677684,-73.874083,1019176,0186200,305
19G533,"128 MILLER AVE, BROOKLYN, NY 11207",brooklyn,11207,128,MILLER AVE,40.678378,-73.892714,1014008,0186446,305
19G536,"269 BARBEY ST, BROOKLYN, NY 11207",brooklyn,11207,269,BARBEY ST,40.676316,-73.88842,1015200,0185696,305
19G545,"3 JEROME ST, BROOKLYN, NY 11207",brooklyn,11207,3,JEROME ST,40.681847,-73.888915,1015060,0187711,305
19G559,"440 VERMONT ST, BROOKLYN, NY 11207",brooklyn,11207,440,VERMONT ST,40.668755,-73.893094,1013907,0182940,305
19G565,"1135 BELMONT AVE, BROOKLYN, NY 11208",brooklyn,11208,1135,BELMONT AVE,40.674789,-73.867131,1021106,0185148,305
19G600,"274 LINWOOD ST, BROOKLYN, NY 11208",brooklyn,11208,274,LINWOOD ST,40.679055,-73.883501,1016563,0186696,305
19G643,"245 BRADFORD ST, BROOKLYN, NY 11207",brooklyn,11207,245,BRADFORD ST,40.673179,-73.892301,1014125,0184552,305
19G661,"257 SCHENCK AVE, BROOKLYN, NY 11207",brooklyn,11207,257,SCHENCK AVE,40.674741,-73.888949,1015054,0185122,305
19G697,"3 SCHENCK COURT, BROOKLYN, NY 11222",brooklyn,11222,3,SCHENCK COURT,40.681605,-73.891057,1014466,0187622,305
19G716,"410 CHESTNUT STREET, BROOKLYN, NY 11222",brooklyn,11222,410,CHESTNUT STREET,40.677058,-73.873893,1019229,0185972,305
19G764,"137 LOGAN, BROOKLYN, NY 11222",brooklyn,11222,137,LOGAN,40.683351,-73.878186,1018035,0188263,305
19G773,"87 ESSEX ST, BROOKLYN, NY 11222",brooklyn,11222,87,ESSEX ST,40.682294,-73.883319,1016612,0187876,305
19G827,"91 MCKINLEY AVE, BROOKLYN, NY 11208",brooklyn,11208,91,MCKINLEY AVE,40.679392,-73.872147,1019712,0186823,305
19G834,"587 WYONA ST, BROOKLYN, NY 11207",brooklyn,11207,587,WYONA ST,40.66417,-73.890953,1014503,0181270,305
19G890,"170 MCKINLEY AVE, BROOKLYN, NY 11208",brooklyn,11208,170,MCKINLEY AVE,40.679719,-73.86976,1020374,0186943,305
19G916,"271 ETNA ST, BROOKLYN, NY 11208",brooklyn,11208,271,ETNA ST,40.68681,-73.873767,1019259,0189525,305
19G926,"488 JEROME ST, BROOKLYN, NY 11226",brooklyn,11226,488,JEROME ST,40.669687,-73.885828,1015922,0183282,305
19G943,"658 ASHFORD ST, BROOKLYN, NY 11207",brooklyn,11207,658,ASHFORD ST,40.665625,-73.882959,1016720,0181803,305
19G948,"76 EUCLID AVE, BROOKLYN, NY 11208",brooklyn,11208,76,EUCLID AVE,40.686927,-73.875068,1018898,0189567,305
19G951,"216 ARLINGTON AVE, BROOKLYN, NY 11207",brooklyn,11207,216,ARLINGTON AVE,40.680511,-73.88687,1015628,0187225,305
