schooldbn,address,borough,zip,house_number,street_name,latitude,longitude,xCoordinate,yCoordinate,communityDistrict
27QBDS,"81-05 101St Avenue, Queens, NY 11416",queens,11416,81-05,101St Avenue,40.680931,-73.857755,1023703,0187390,409
27QBFR,"85-27 91St Street, Queens, NY 11421",queens,11421,85-27,91St Street,40.695834,-73.854456,1024609,0192821,409
27QBGM,"257 Beach 17 Street, Far Rockaway, NY 11691",queens,11691,257,Beach 17 Street,40.596751,-73.751147,1053359,0156787,414
27QBHV,"85-41 Forest Parkway, Woodhaven, NY 11421",queens,11421,85-41,Forest Parkway,40.694619,-73.861812,1022570,0192375,409
27QBHY,"131-44 134Th Street, South Ozone Park, NY 11420",queens,11420,131-44,134Th Street,40.670223,-73.804545,1038470,0183517,410
27QBJH,"338 Beach 56Th Street, Far Rockaway, NY 11692",queens,11692,338,Beach 56Th Street,40.593503,-73.786115,1043651,0155578,414
27QBML,"134-02 Rockaway Boulevard, South Ozone Park, NY 11420",queens,11420,134-02,Rockaway Boulevard,40.674614,-73.804421,1038501,0185117,410
27QBNF,"130-20 Rockaway Boulevard, South Ozone Park, NY 11420",queens,11420,130-20,Rockaway Boulevard,40.674958,-73.808216,1037448,0185240,410
27QBNU,"84-15 91 Avenue, Woodhaven, NY 11421",queens,11421,84-15,91 Avenue,40.687582,-73.858048,1023618,0189813,409
27QBNY,"101-60 92 Street, Ozone Park, NY 11416",queens,11416,101-60,92 Street,40.68317,-73.848369,1026305,0188210,409
27QBOA,"133-08 Sutter Avenue, South Ozone Park, NY 11420",queens,11420,133-08,Sutter Avenue,40.672239,-73.805206,1038285,0184251,410
27QBOG,"133-13 Rockaway Boulevard, South Ozone Park, NY 11420",queens,11420,133-13,Rockaway Boulevard,40.674673,-73.804893,1038370,0185138,410
27QBOZ,"10-30 Neilson Street, Queens, NY 11691",queens,11691,10-30,Neilson Street,40.603727,-73.74779,1054284,0159331,414
27Z126,"103-02 101 Avenue, Queens, NY 11416",queens,11416,103-02,101 Avenue,40.686027,-73.839777,1028686,0189255,409
27Z127,"133-40 79th Street, Howard Beach, NY 11414",queens,11414,133-40,79th Street,40.671837,-73.856675,1024008,0184077,410
28Q040,"109-20 Union Hall Street, Queens, NY 11433",queens,11433,109-20,Union Hall Street,40.694125,-73.790675,1042297,0192234,412
28Q048,"108-29 155 Street, Queens, NY 11433",queens,11433,108-29,155 Street,40.693518,-73.796727,1040619,0192009,412
28Q050,"143-26 101 Avenue, Queens, NY 11435",queens,11435,143-26,101 Avenue,40.695238,-73.807364,1037668,0192629,412
28Q054,"86-02 127 Street, Queens, NY 11418",queens,11418,86-02,127 Street,40.70292,-73.824221,1032988,0195418,409
28Q055,"131-10 97 Avenue, Queens, NY 11419",queens,11419,131-10,97 Avenue,40.694004,-73.816617,1035103,0192174,409
28Q080,"171-05 137Th Avenue, Jamaica, NY 11434",queens,11434,171-05,137Th Avenue,40.67282,-73.769252,1048258,0184487,412
28Q082,"88-02 144 Street, Queens, NY 11435",queens,11435,88-02,144 Street,40.704072,-73.811771,1036439,0195845,412
28Q086,"87-41 Parsons Boulevard, Queens, NY 11432",queens,11432,87-41,Parsons Boulevard,40.708898,-73.803938,1038607,0197608,408
28Q099,"82-37 Kew Gardens Road, Queens, NY 11415",queens,11415,82-37,Kew Gardens Road,40.711419,-73.828628,1031760,0198512,409
28Q101,"2 Russell Place, Queens, NY 11375",queens,11375,2,Russell Place,40.715585,-73.843898,1027524,0200022,406
28Q117,"85-15 143 Street, Queens, NY 11435",queens,11435,85-15,143 Street,40.709463,-73.813376,1035990,0197808,408
28Q121,"126-10 109 Avenue, Queens, NY 11420",queens,11420,126-10,109 Avenue,40.68405,-73.815834,1035328,0188548,410
28Q139,"93-06 63 Drive, Queens, NY 11374",queens,11374,93-06,63 Drive,40.72814,-73.863582,1022060,0204587,406
28Q140,"166-01 116 Avenue, Queens, NY 11434",queens,11434,166-01,116 Avenue,40.686798,-73.781247,1044918,0189571,412
28Q144,"93-02 69 Avenue, Queens, NY 11375",queens,11375,93-02,69 Avenue,40.714978,-73.853372,1024898,0199796,406
28Q160,"109-59 Inwood Street, Queens, NY 11435",queens,11435,109-59,Inwood Street,40.688103,-73.800415,1039601,0190034,412
28Q161,"101-33 124 Street, Queens, NY 11419",queens,11419,101-33,124 Street,40.690798,-73.821657,1033708,0191003,409
28Q174,"65-10 Dieterle Crescent, Queens, NY 11374",queens,11374,65-10,Dieterle Crescent,40.720924,-73.86135,1022683,0201959,406
28Q175,"64-35 102 Street, Queens, NY 11374",queens,11374,64-35,102 Street,40.730941,-73.853164,1024946,0205612,406
28Q182,"153-27 88Th Avenue, Queens, NY 11432",queens,11432,153-27,88Th Avenue,40.70643,-73.803444,1038746,0196709,412
28Q196,"71-25 113 Street, Queens, NY 11375",queens,11375,71-25,113 Street,40.722782,-73.837946,1029169,0202647,406
28Q206,"61-02 98 Street, Queens, NY 11374",queens,11374,61-02,98 Street,40.734664,-73.860747,1022842,0206965,406
28Q220,"62-10 108 Street, Queens, NY 11375",queens,11375,62-10,108 Street,40.736524,-73.851455,1025416,0207647,406
28Q303,"108-55 69 Avenue, Queens, NY 11375",queens,11375,108-55,69 Avenue,40.725098,-73.845091,1027187,0203487,406
28Q312,"109-20 Union Hall Street, Queens, NY 11433",queens,11433,109-20,Union Hall Street,40.694125,-73.790675,1042297,0192234,412
28Q349,"88-08 164Th Street, Queens, NY 11432",queens,11432,88-08,164Th Street,40.70869,-73.79798,1040259,0197536,412
28Q354,"126-10 Bedell Street, Queens, NY 11434",queens,11434,126-10,Bedell Street,40.68031,-73.774432,1046814,0187212,412
28QAAB,"7524 Grand Central Parkway, Forest Hills, NY 11375",queens,11375,7524,Grand Central Parkway,40.718918,-73.834413,1030151,0201241,406
28QAAF,"137-11 90 Avenue, Jamaica, NY 11435",queens,11435,137-11,90 Avenue,40.700778,-73.81494,1035563,0194643,412
28QAAM,"124-50 Metropolitan Avenue, Kew Gardens, NY 11415",queens,11415,124-50,Metropolitan Avenue,40.704865,-73.827303,1032132,0196125,409
28QAAV,"71-02 113 Street, Forest Hills, NY 11375",queens,11375,71-02,113 Street,40.72315,-73.838216,1029094,0202781,406
28QACJ,"6005 Woodhaven Boulevard, Jackson Heights, NY 11373",queens,11373,6005,Woodhaven Boulevard,40.731256,-73.871561,1019847,0205719,406
28QADQ,"7025 Kessel Street, Forest Hills, NY 11375",queens,11375,7025,Kessel Street,40.713846,-73.850593,1025669,0199385,406
28QADY,"72-55 Austin Street, Queens, NY 11375",queens,11375,72-55,Austin Street,40.718705,-73.841203,1028269,0201160,406
28QADZ,"6433 Woodhaven Boulevard, Rego Park, NY 11374",queens,11374,6433,Woodhaven Boulevard,40.720647,-73.865795,1021451,0201856,406
28QAGI,"8022 Parsons Boulevard, Jamaica, NY 11435",queens,11435,8022,Parsons Boulevard,40.719427,-73.80891,1037220,0201441,408
28QAIR,"8306 Abingdon Road, Kew Gardens, NY 11415",queens,11415,8306,Abingdon Road,40.707795,-73.833828,1030321,0197189,409
28QAJQ,"106-06 Queens Boulevard, Forest Hills, NY 11375",queens,11375,106-06,Queens Boulevard,40.72212,-73.847335,1026567,0202401,406
28QALO,"1 Jamaica Center Plaza, Jamaica, NY 11432",queens,11432,1,Jamaica Center Plaza,40.703274,-73.800405,1039591,0195561,412
28QANV,"9825 Horace Harding Expressway, Corona, NY 11368",queens,11368,9825,Horace Harding Expressway,40.735687,-73.859814,1023100,0207338,404
28QAOC,"117-02 Guy Brewer Boulevard, Jamaica, NY 11434",queens,11434,117-02,Guy Brewer Boulevard,40.684174,-73.782965,1044444,0188614,412
28QAOO,"10235 63Rd Road, Forest Hills, NY 11375",queens,11375,10235,63Rd Road,40.733162,-73.853823,1024762,0206421,406
28QAPB,"11015 164Th Place, Jamaica, NY 11433",queens,11433,11015,164Th Place,40.693638,-73.786983,1043321,0192059,412
28QAPK,"143-04 101St Avenue, Jamaica, NY 11435",queens,11435,143-04,101St Avenue,40.695025,-73.808111,1037461,0192551,412
28QAPL,"8204 Lefferts Boulevard, Richmond Hill, NY 11418",queens,11418,8204,Lefferts Boulevard,40.707498,-73.831304,1031021,0197082,409
28QAPM,"16515 Archer Avenue, Jamaica, NY 11433",queens,11433,16515,Archer Avenue,40.704137,-73.793561,1041488,0195880,412
28QARG,"11402 Guy R Brewer Boulevard, Jamaica, NY 11434",queens,11434,11402,Guy R Brewer Boulevard,40.688615,-73.785593,1043711,0190230,412
28QARN,"97-30 Queens Boulevard, Rego Park, NY 11374",queens,11374,97-30,Queens Boulevard,40.728991,-73.859284,1023251,0204899,406
28QARP,"11655 Guy R. Brewer Boulevard, Jamaica, NY 11434",queens,11434,11655,Guy R. Brewer Boulevard,40.685265,-73.783585,1044271,0189011,412
28QASE,"104-40 134Th Street, South Richmond Hill, NY 11419",queens,11419,104-40,134Th Street,40.690767,-73.812425,1036268,0190997,410
28QASF,"14120 Grand Central Parkway, Jamaica, NY 11435",queens,11435,14120,Grand Central Parkway,40.71565,-73.817214,1034921,0200060,408
28QASJ,"84-60 Parsons Boulevard, Jamaica, NY 11432",queens,11432,84-60,Parsons Boulevard,40.712842,-73.806639,1037855,0199043,408
28QASL,"90-05 161St Street, Jamaica, NY 11432",queens,11432,90-05,161St Street,40.705207,-73.799256,1039908,0196266,412
28QAWC,"11817 Guy R. Brewer Boulevard, Jamaica, NY 11434",queens,11434,11817,Guy R. Brewer Boulevard,40.683248,-73.782401,1044601,0188277,412
28QAWE,"139-76 85 Drive, Jamaica, NY 11435",queens,11435,139-76,85 Drive,40.708943,-73.814336,1035724,0197618,408
28QAWG,"8625 162Nd Street, Jamaica, NY 11432",queens,11432,8625,162Nd Street,40.710483,-73.801466,1039291,0198187,408
28QAWH,"67-09 108Th Street, Forest Hills, NY 11375",queens,11375,67-09,108Th Street,40.728702,-73.847414,1026541,0204799,406
28QAWK,"63-44 Wetherole Street, Rego Park, NY 11374",queens,11374,63-44,Wetherole Street,40.728276,-73.864398,1021834,0204636,406
28QAWO,"98-02 62Nd Drive, Rego Park, NY 11374",queens,11374,98-02,62Nd Drive,40.733076,-73.85961,1023158,0206387,406
28QAWS,"131-15 Liberty Avenue, South Richmond Hill, NY 11419",queens,11419,131-15,Liberty Avenue,40.69018,-73.814634,1035656,0190782,410
28QAWT,"11206 Sutphin Boulevard, Jamaica, NY 11435",queens,11435,11206,Sutphin Boulevard,40.687358,-73.794709,1041184,0189766,412
28QAWW,"15115 85Th Drive, Jamaica, NY 11432",queens,11432,15115,85Th Drive,40.709672,-73.806969,1037766,0197888,408
28QAYD,"94-43 159Th Street, Jamaica, NY 11433",queens,11433,94-43,159Th Street,40.701022,-73.798108,1040230,0194742,412
28QBCC,"17030 130Th Avenue, Jamaica, NY 11434",queens,11434,17030,130Th Avenue,40.676795,-73.771088,1047745,0185934,412
28QBCW,"131-13 Liberty Avenue, South Richmond Hill, NY 11419",queens,11419,131-13,Liberty Avenue,40.690172,-73.814645,1035653,0190779,410
28QBGD,"10817 159Th Street, Jamaica, NY 11433",queens,11433,10817,159Th Street,40.695014,-73.793773,1041437,0192556,412
28QBGH,"14129 84Th Drive, Jamaica, NY 11435",queens,11435,14129,84Th Drive,40.710436,-73.815898,1035290,0198161,408
28QBHK,"166-26 89Th Avenue, Jamaica, NY 11432",queens,11432,166-26,89Th Avenue,40.708137,-73.795172,1041038,0197336,412
28QBHS,"108-42 Sutphin Boulevard, Jamaica, NY 11435",queens,11435,108-42,Sutphin Boulevard,40.692327,-73.798682,1040078,0191574,412
28QBIB,"125-19 101St Avenue, Ozone Park, NY 11419",queens,11419,125-19,101St Avenue,40.691472,-73.820681,1033978,0191249,409
28QBIS,"112-18 76Th Road, Forest Hills, NY 11375",queens,11375,112-18,76Th Road,40.717411,-73.83455,1030114,0200692,406
28QBJK,"94-12 160Th Street, Jamaica, NY 11451",queens,11451,94-12,160Th Street,40.702304,-73.798086,1040235,0195209,412
28QBKE,"84-15 Beverly Road, Kew Gardens, NY 11415",queens,11415,84-15,Beverly Road,40.707458,-73.830438,1031261,0197068,409
28QBMC,"119-03 80Th Road, Kew Gardens, NY 11415",queens,11415,119-03,80Th Road,40.712437,-73.832218,1030764,0198881,409
28QBMJ,"114-32 Merrick Boulevard, Jamaica, NY 11434",queens,11434,114-32,Merrick Boulevard,40.690992,-73.778713,1045617,0191101,412
28QBMK,"104-70 Queens Boulevard, Forest Hills, NY 11375",queens,11375,104-70,Queens Boulevard,40.72337,-73.848295,1026300,0202856,406
28QBNA,"92-14 63 Drive, Rego Park, NY 11374",queens,11374,92-14,63 Drive,40.72754,-73.863984,1021949,0204368,406
28QBNM,"104-18 134 Street, South Richmond Hill, NY 11419",queens,11419,104-18,134 Street,40.690951,-73.812526,1036240,0191064,410
28QBNV,"63-49 Alderton Street, Rego Park, NY 11374",queens,11374,63-49,Alderton Street,40.726375,-73.865401,1021557,0203943,406
28QBNZ,"99-06 67 Road, Queens, NY 11375",queens,11375,99-06,67 Road,40.724039,-73.854333,1024626,0203097,406
28QBOB,"84-75 Daniels Street, Queens, NY 11435",queens,11435,84-75,Daniels Street,40.711871,-73.81409,1035790,0198685,408
28QBOD,"64-11 Fleet Street, Rego Park, NY 11374",queens,11374,64-11,Fleet Street,40.719568,-73.858935,1023353,0201466,406
28QBOW,"99-39 66 Avenue, Queens, NY 11374",queens,11374,99-39,66 Avenue,40.728445,-73.854446,1024592,0204702,406
28QBPA,"122-01 Guy R Brewer Boulevard, Queens, NY 11434",queens,11434,122-01,Guy R Brewer Boulevard,40.679132,-73.779989,1045274,0186779,412
28Z018,"153-36 89 Avenue, Jamaica, NY 11432",queens,11432,153-36,89 Avenue,40.705517,-73.802501,1039008,0196377,412
28Z019,"132-10 Jamaica Avenue, Richmond Hill, NY 11418",queens,11418,132-10,Jamaica Avenue,40.702156,-73.820209,1034101,0195142,409
28Z024,"83-30 Kew Gardens Road, Kew Gardens, NY 11415",queens,11415,83-30,Kew Gardens Road,40.70988,-73.827178,1032163,0197952,409
29Q015,"121-15 Lucas Street, Queens, NY 11413",queens,11413,121-15,Lucas Street,40.686047,-73.757423,1051526,0189315,412
29Q033,"91-37 222 Street, Queens, NY 11428",queens,11428,91-37,222 Street,40.727134,-73.735077,1057678,0204302,413
29Q034,"104-12 Springfield Boulevard, Queens, NY 11429",queens,11429,104-12,Springfield Boulevard,40.711753,-73.736624,1057266,0198697,413
29Q035,"191-02 90 Avenue, Queens, NY 11423",queens,11423,191-02,90 Avenue,40.713759,-73.769439,1048167,0199402,412
29Q036,"187-01 Foch Boulevard, Queens, NY 11412",queens,11412,187-01,Foch Boulevard,40.690828,-73.763907,1049723,0191052,412
29Q037,"179-37 137 Avenue, Queens, NY 11434",queens,11434,179-37,137 Avenue,40.67588,-73.758505,1051236,0185610,412
29Q038,"135-21 241 Street, Queens, NY 11422",queens,11422,135-21,241 Street,40.671561,-73.734043,1058026,0184056,413
29Q052,"178-37 146 Terrace, Queens, NY 11434",queens,11434,178-37,146 Terrace,40.661122,-73.766733,1048968,0180227,413
29Q095,"179-01 90 Avenue, Queens, NY 11432",queens,11432,179-01,90 Avenue,40.710624,-73.783423,1044293,0198250,412
29Q116,"107-25 Wren Place, Queens, NY 11433",queens,11433,107-25,Wren Place,40.700606,-73.782302,1044613,0194601,412
29Q118,"190-20 109 Road, Queens, NY 11412",queens,11412,190-20,109 Road,40.703585,-73.765838,1049175,0195698,412
29Q131,"170-45 84 Avenue, Queens, NY 11432",queens,11432,170-45,84 Avenue,40.716617,-73.794637,1041179,0200426,408
29Q132,"132-15 218 Street, Queens, NY 11413",queens,11413,132-15,218 Street,40.682114,-73.74992,1053611,0187888,413
29Q134,"203-02 109 Avenue, Queens, NY 11412",queens,11412,203-02,109 Avenue,40.70799,-73.755269,1052101,0197311,412
29Q135,"207-11 89 Avenue, Queens, NY 11427",queens,11427,207-11,89 Avenue,40.720154,-73.757367,1051507,0201741,413
29Q136,"201-15 115 Avenue, Queens, NY 11412",queens,11412,201-15,115 Avenue,40.698279,-73.752654,1052836,0193775,412
29Q138,"251-11 Weller Avenue, Queens, NY 11422",queens,11422,251-11,Weller Avenue,40.659728,-73.735176,1057725,0179744,413
29Q147,"218-01 116 Avenue, Queens, NY 11411",queens,11411,218-01,116 Avenue,40.697309,-73.740948,1056083,0193431,413
29Q156,"229-02 137 Avenue, Queens, NY 11413",queens,11413,229-02,137 Avenue,40.673069,-73.743173,1055492,0184598,413
29Q176,"120-45 235 Street, Queens, NY 11411",queens,11411,120-45,235 Street,40.685492,-73.729982,1059137,0189135,413
29Q181,"148-15 230 Street, Queens, NY 11413",queens,11413,148-15,230 Street,40.656126,-73.753207,1052726,0178417,413
29Q195,"253-50 149 Avenue, Queens, NY 11422",queens,11422,253-50,149 Avenue,40.653006,-73.736395,1057394,0177294,413
29Q208,"74-30 Commonwealth Blvd, Queens, NY 11426",queens,11426,74-30,Commonwealth Blvd,40.745948,-73.727456,1059769,0211163,413
29Q251,"144-51 Arthur Street, Queens, NY 11413",queens,11413,144-51,Arthur Street,40.664218,-73.760249,1050764,0181360,413
29Q268,"92-07 175 Street, Queens, NY 11433",queens,11433,92-07,175 Street,40.707537,-73.785626,1043685,0197124,412
29Q270,"233-15 Merrick Boulevard, Queens, NY 11422",queens,11422,233-15,Merrick Boulevard,40.674831,-73.736713,1057282,0185245,413
29Q295,"222-14 Jamaica Avenue, Queens, NY 11428",queens,11428,222-14,Jamaica Avenue,40.720619,-73.731997,1058539,0201931,413
29Q360,"199-10 112 Avenue, Queens, NY 11412",queens,11412,199-10,112 Avenue,40.702514,-73.756595,1051739,0195315,412
29QACD,"8915 Francis Lewis Boulevard, Queens Village, NY 11427",queens,11427,8915,Francis Lewis Boulevard,40.719225,-73.758052,1051318,0201402,413
29QAEP,"115-50 221 Street, Queens, NY 11411",queens,11411,115-50,221 Street,40.698714,-73.737271,1057101,0193946,413
29QAFF,"137-25 Brookville Boulevard, Rosedale, NY 11422",queens,11422,137-25,Brookville Boulevard,40.669148,-73.736429,1057367,0183175,413
29QAHG,"114-28 Francis Lewis Boulevard, Cambria Heights, NY 11412",queens,11412,114-28,Francis Lewis Boulevard,40.700789,-73.748295,1054042,0194693,412
29QAHI,"218-19 105Th Avenue, Queens Village, NY 11429",queens,11429,218-19,105Th Avenue,40.711989,-73.738791,1056665,0198781,413
29QALP,"18708 Hillside Avenue, Jamaica, NY 11432",queens,11432,18708,Hillside Avenue,40.714763,-73.774997,1046625,0199764,412
29QAMU,"17515 Rockaway Boulevard, Jamaica, NY 11434",queens,11434,17515,Rockaway Boulevard,40.657786,-73.77031,1047979,0179009,413
29QANS,"220-24 Jamaica Avenue, Queens Village, NY 11428",queens,11428,220-24,Jamaica Avenue,40.719136,-73.733983,1057990,0201389,413
29QAPP,"189-26 Linden Boulevard, Kew Gardens, NY 11412",queens,11412,189-26,Linden Boulevard,40.691769,-73.761953,1050264,0191396,412
29QAPS,"13737 Farmers Boulevard, Jamaica, NY 11434",queens,11434,13737,Farmers Boulevard,40.673147,-73.763952,1049728,0184610,412
29QAPU,"113-15 Springfield Boulevard, Queens Village, NY 11429",queens,11429,113-15,Springfield Boulevard,40.703772,-73.740367,1056237,0195786,413
29QASI,"187-10 Hillside Avenue, Jamaica, NY 11432",queens,11432,187-10,Hillside Avenue,40.714771,-73.774954,1046637,0199767,412
29QAVU,"118-49 Montauk Street, Saint Albans, NY 11412",queens,11412,118-49,Montauk Street,40.688336,-73.763757,1049767,0190144,412
29QAWX,"8225 164Th Street, Jamaica, NY 11432",queens,11432,8225,164Th Street,40.718546,-73.803761,1038648,0201123,408
29QAXC,"17544 Mayfield Road, Jamaica, NY 11432",queens,11432,17544,Mayfield Road,40.716221,-73.789783,1042525,0200285,408
29QAXD,"10960 202Nd Street, Kew Gardens, NY 11412",queens,11412,10960,202Nd Street,40.706083,-73.755417,1052062,0196616,412
29QAXF,"193-04 Jamaica Avenue, Hollis, NY 11423",queens,11423,193-04,Jamaica Avenue,40.71312,-73.767251,1048774,0199171,412
29QAXK,"164-04 Goethals Avenue, Jamaica, NY 11432",queens,11432,164-04,Goethals Avenue,40.719344,-73.803604,1038691,0201414,408
29QAXL,"14119 224Th Street, Springfield Gardens, NY 11413",queens,11413,14119,224Th Street,40.669272,-73.751402,1053213,0183208,413
29QAXQ,"90-04 175Th Street, Jamaica, NY 11432",queens,11432,90-04,175Th Street,40.709765,-73.786654,1043398,0197935,412
29QAXV,"9210 217Th Street, Queens Village, NY 11428",queens,11428,9210,217Th Street,40.722469,-73.741759,1055831,0202597,413
29QAYB,"10945 207Th Street, Queens Village, NY 11429",queens,11429,10945,207Th Street,40.708351,-73.750633,1053386,0197446,413
29QAYE,"118-46 Riverton Street, Kew Gardens, NY 11412",queens,11412,118-46,Riverton Street,40.689229,-73.763011,1049973,0190470,412
29QBAB,"24115 North Conduit Avenue, Rosedale, NY 11422",queens,11422,24115,North Conduit Avenue,40.666584,-73.736028,1057481,0182241,413
29QBAC,"233-10 Linden Boulevard, Cambria Heights, NY 11411",queens,11411,233-10,Linden Boulevard,40.691037,-73.728899,1059431,0191156,413
29QBBE,"137-25 Brookville Boulevard, Rosedale, NY 11422",queens,11422,137-25,Brookville Boulevard,40.669148,-73.736429,1057367,0183175,413
29QBBP,"228-23 Merrick Boulevard, Springfield Gardens, NY 11413",queens,11413,228-23,Merrick Boulevard,40.676613,-73.741926,1055834,0185890,413
29QBBU,"112-18 Springfield Boulevard, Queens Village, NY 11429",queens,11429,112-18,Springfield Boulevard,40.705009,-73.739937,1056355,0196237,413
29QBCQ,"197-25 Hillside Avenue, Hollis, NY 11423",queens,11423,197-25,Hillside Avenue,40.718534,-73.765104,1049364,0201145,408
29QBGJ,"193-25 Jamaica Avenue, Hollis, NY 11423",queens,11423,193-25,Jamaica Avenue,40.713226,-73.766876,1048878,0199210,412
29QBII,"178-36 Wexford Terrace, Jamaica, NY 11432",queens,11432,178-36,Wexford Terrace,40.713508,-73.784561,1043975,0199300,408
29QBIX,"201-02 LINDEN BOULEVARD, KEW GARDENS, NY 11412",queens,11412,201-02,LINDEN BOULEVARD,40.694629,-73.751568,1053141,0192446,412
29QBIY,"217-21 Merrick Boulevard, Springfield Gardens, NY 11413",queens,11413,217-21,Merrick Boulevard,40.679719,-73.751418,1053198,0187014,413
29Z017,"168-42 Jamaica Avenue, Jamaica, NY 11432",queens,11432,168-42,Jamaica Avenue,40.706716,-73.791302,1042112,0196821,412
29Z020,"100-05 Springfield Boulevard, Queens Village, NY 11429",queens,11429,100-05,Springfield Boulevard,40.714825,-73.735606,1057545,0199817,413
30Q002,"75-10 21 Avenue, Queens, NY 11370",queens,11370,75-10,21 Avenue,40.770335,-73.894476,1013479,0219948,401
30Q011,"54-25 Skillman Avenue, Queens, NY 11377",queens,11377,54-25,Skillman Avenue,40.745244,-73.90872,1009543,0210802,402
30Q017,"28-37 29 Street, Queens, NY 11102",queens,11102,28-37,29 Street,40.768985,-73.922428,1005737,0219448,401
30Q069,"77-02 37 Avenue, Queens, NY 11372",queens,11372,77-02,37 Avenue,40.749266,-73.888817,1015056,0212274,403
30Q070,"30-45 42 Street, Queens, NY 11103",queens,11103,30-45,42 Street,40.762103,-73.914227,1008011,0216943,401
30Q076,"36-36 10 Street, Queens, NY 11106",queens,11106,36-36,10 Street,40.760852,-73.941143,1000555,0216481,401
30Q078,"48-09 Center Boulevard, Queens, NY 11109",queens,11109,48-09,Center Boulevard,40.744753,-73.957971,0995896,0210613,402
30Q084,"22-45 41 Street, Queens, NY 11105",queens,11105,22-45,41 Street,40.771512,-73.90633,1010195,0220373,401
30Q085,"23-70 31 Street, Queens, NY 11105",queens,11105,23-70,31 Street,40.772932,-73.914625,1007897,0220888,401
30Q092,"99-01 34 Avenue, Queens, NY 11368",queens,11368,99-01,34 Avenue,40.755418,-73.869017,1020539,0214523,403
30Q111,"37-15 13 Street, Queens, NY 11101",queens,11101,37-15,13 Street,40.758831,-73.93938,1001044,0215745,401
30Q112,"25-05 37 Avenue, Queens, NY 11101",queens,11101,25-05,37 Avenue,40.756891,-73.934523,1002390,0215039,401
30Q122,"21-21 Ditmars Boulevard, Queens, NY 11105",queens,11105,21-21,Ditmars Boulevard,40.780347,-73.916655,1007332,0223589,401
30Q127,"98-01 25 Avenue, Queens, NY 11369",queens,11369,98-01,25 Avenue,40.764646,-73.871641,1019807,0217884,403
30Q148,"89-02 32 Avenue, Queens, NY 11369",queens,11369,89-02,32 Avenue,40.758377,-73.879089,1017747,0215597,403
30Q149,"93-11 34 Avenue, Queens, NY 11372",queens,11372,93-11,34 Avenue,40.754837,-73.874605,1018991,0214309,403
30Q150,"40-01 43 Avenue, Queens, NY 11104",queens,11104,40-01,43 Avenue,40.745537,-73.923776,1005371,0210905,402
30Q151,"50-05 31 Avenue, Queens, NY 11377",queens,11377,50-05,31 Avenue,40.757499,-73.908898,1009489,0215267,401
30Q152,"33-52 62 Street, Queens, NY 11377",queens,11377,33-52,62 Street,40.753037,-73.900123,1011922,0213644,402
30Q166,"33-09 35 Avenue, Queens, NY 11106",queens,11106,33-09,35 Avenue,40.757309,-73.926733,1004548,0215193,401
30Q171,"14-14 29 Avenue, Queens, NY 11102",queens,11102,14-14,29 Avenue,40.771336,-73.929086,1003892,0220303,401
30Q212,"34-25 82 Street, Queens, NY 11372",queens,11372,34-25,82 Street,40.753078,-73.884906,1016138,0213664,403
30Q222,"86-15 37 Avenue, Queens, NY 11372",queens,11372,86-15,37 Avenue,40.750172,-73.880363,1017398,0212607,403
30Q228,"32-63 93 Street, Queens, NY 11369",queens,11369,32-63,93 Street,40.75747,-73.875279,1018803,0215268,403
30Q234,"30-15 29 Street, Queens, NY 11102",queens,11102,30-15,29 Street,40.767305,-73.923246,1005511,0218836,401
30Q280,"34-20 94Th Street, Queens, NY 11372",queens,11372,34-20,94Th Street,40.754241,-73.873769,1019223,0214092,403
30Q329,"26-25 97Th Street, Queens, NY 11369",queens,11369,26-25,97Th Street,40.761557,-73.872239,1019643,0216758,403
30Q361,"39-07 57Th Street, Queens, NY 11377",queens,11377,39-07,57Th Street,40.747693,-73.906429,1010177,0211695,402
30Q384,"27-35 Jackson Avenue, Queens, NY 11101",queens,11101,27-35,Jackson Avenue,40.747948,-73.940079,1000853,0211780,402
30Q398,"69-01 34th Avenue, Queens, NY 11222",queens,11222,69-01,34th Avenue,40.752493,-73.896922,1012809,0213447,403
30QABL,"3316 79Th Street, Jackson Heights, NY 11372",queens,11372,3316,79Th Street,40.754791,-73.888083,1015257,0214287,403
30QACC,"21-63 29Th Street, Astoria, NY 11105",queens,11105,21-63,29Th Street,40.777504,-73.91086,1008938,0222555,401
30QAEG,"3120 21St Avenue, Astoria, NY 11105",queens,11105,3120,21St Avenue,40.777496,-73.907827,1009778,0222553,401
30QAEK,"55-11 Queens Boulevard, Woodside, NY 11377",queens,11377,55-11,Queens Boulevard,40.742129,-73.90972,1009267,0209667,402
30QAGP,"39-76 58Th Street, Woodside, NY 11377",queens,11377,39-76,58Th Street,40.746331,-73.906102,1010268,0211199,402
30QAKM,"31-05 51St Street, Woodside, NY 11377",queens,11377,31-05,51St Street,40.756916,-73.907849,1009780,0215055,401
30QALQ,"25-42 49Th Street, Astoria, NY 11103",queens,11103,25-42,49Th Street,40.76348,-73.905424,1010449,0217447,401
30QAMB,"7910 34Th Avenue, Jackson Heights, NY 11372",queens,11372,7910,34Th Avenue,40.753448,-73.887616,1015387,0213798,403
30QAMK,"5-44 47 Avenue, Long Island City, NY 11101",queens,11101,5-44,47 Avenue,40.745867,-73.955148,0996678,0211019,402
30QAMS,"2519 27Th Street, Astoria, NY 11102",queens,11102,2519,27Th Street,40.77161,-73.920623,1006236,0220405,401
